ref,commission_percent,station_distance,rent,pub_date,pub_time,studio,n_rooms,area,floor,n_floors,n_days,mcc,circle,center_distance,parsing_date,y
/moskva/kvartiry/1-k_kvartira_40_m_89_et._1959219605,50,7,25.0,2020-08-05,22:59:38.249508,0,1,40,8,9,7,0,0,16.05311753942439,2020-08-05,0.625
/moskva/kvartiry/2-k_kvartira_42_m_1212_et._1959864824,,8,40.0,2020-08-05,22:59:38.249508,0,2,42,12,12,,0,0,12.37597295337994,2020-08-05,0.9523809523809523
/moskva/kvartiry/1-k_kvartira_35_m_612_et._1950234435,50,6,30.0,2020-08-05,21:59:38.249508,0,1,35,6,12,6,0,0,16.167248744604045,2020-08-05,0.8571428571428571
/moskva/kvartiry/1-k_kvartira_40_m_1112_et._1972667760,50,3,35.0,2020-08-05,22:59:38.249508,0,1,40,11,12,3,0,0,15.523108364057276,2020-08-05,0.875
/moskva/kvartiry/2-k_kvartira_54_m_612_et._1953417920,40,6,40.0,2020-08-05,22:59:38.249508,0,2,54,6,12,6,0,0,14.293167708857114,2020-08-05,0.7407407407407407
/moskva/kvartiry/2-k_kvartira_46_m_59_et._1882593547,,9,36.0,2020-08-05,21:59:38.249508,0,2,46,5,9,6,0,0,12.833674364295671,2020-08-05,0.782608695652174
/moskva/kvartiry/2-k_kvartira_83_m_38_et._1944401038,0,8,150.0,2020-08-05,22:59:38.249508,0,2,83,3,8,4,0,0,2.350441672322792,2020-08-05,1.8072289156626506
/moskva/kvartiry/1-k_kvartira_40_m_35_et._1931156899,,10,25.0,2020-08-05,20:59:38.249508,0,1,40,3,5,9,1,0,9.817814863464967,2020-08-05,0.625
/moskva/kvartiry/3-k_kvartira_135_m_1338_et._1954425994,,11,275.0,2020-08-05,22:59:38.249508,0,3,135,13,38,1,0,0,8.197599186388118,2020-08-05,2.037037037037037
/moskva/kvartiry/3-k_kvartira_56_m_89_et._1331775143,,8,55.0,2020-08-05,21:59:38.249508,0,3,56,8,9,,0,0,15.19765150338257,2020-08-05,0.9821428571428571
/moskva/kvartiry/2-k_kvartira_38.5_m_914_et._1953991196,50,8,48.0,2020-08-05,22:59:38.249508,0,2,38,9,14,4,0,0,13.150648526100182,2020-08-05,1.263157894736842
/moskva/kvartiry/3-k_kvartira_64_m_412_et._1812577149,,5,45.0,2020-08-05,21:59:38.249508,0,3,64,4,12,9,0,0,38.05223639778658,2020-08-05,0.703125
/moskva/kvartiry/2-k_kvartira_55_m_1618_et._1843087441,,7,40.0,2020-08-05,22:59:38.249508,0,2,55,16,18,3,0,0,15.037649645206713,2020-08-05,0.7272727272727273
/moskva/kvartiry/1-k_kvartira_32_m_25_et._1963239124,,8,30.0,2020-08-05,22:59:38.249508,0,1,32,2,5,1,0,0,11.337152423327126,2020-08-05,0.9375
/moskva/kvartiry/1-k_kvartira_45_m_28_et._1918039072,50,6,45.0,2020-08-05,22:59:38.249508,0,1,45,2,8,5,0,1,2.8209813573920344,2020-08-05,1.0
/moskva/kvartiry/2-k_kvartira_44_m_25_et._1848609679,,25,50.0,2020-08-05,21:59:38.249508,0,2,44,2,5,2,0,0,8.854535352572697,2020-08-05,1.1363636363636365
/moskva/kvartiry/1-k_kvartira_37_m_614_et._1973328878,0,18,20.0,2020-08-05,22:59:38.249508,0,1,37,6,14,,0,0,16.5081390984448,2020-08-05,0.5405405405405406
/moskva/kvartiry/3-k_kvartira_83.8_m_815_et._1973601122,,19,65.0,2020-08-05,22:59:38.249508,0,3,84,8,15,1,0,0,15.656473583949358,2020-08-05,0.7738095238095238
/moskva/kvartiry/2-k_kvartira_64_m_77_et._1959828297,,7,100.0,2020-08-05,22:59:38.249508,0,2,64,7,7,5,0,0,2.3455564591601026,2020-08-05,1.5625
/moskva/kvartiry/2-k_kvartira_44_m_212_et._1710642887,,7,60.0,2020-08-05,22:59:38.249508,0,2,44,2,12,8,0,0,2.9469041999643286,2020-08-05,1.3636363636363635
/moskva/kvartiry/2-k_kvartira_46_m_15_et._1955364205,,13,38.0,2020-08-05,22:59:38.249508,0,2,46,1,5,2,0,0,9.207817966979363,2020-08-05,0.8260869565217391
/moskva/kvartiry/2-k_kvartira_78_m_524_et._1977302016,,8,100.0,2020-08-05,22:59:38.249508,0,2,78,5,24,5,0,0,13.35746983723144,2020-08-05,1.2820512820512822
/moskva/kvartiry/2-k_kvartira_46_m_45_et._1958228101,50,8,34.0,2020-08-05,22:59:38.249508,0,2,46,4,5,5,0,0,13.558779945548173,2020-08-05,0.7391304347826086
/moskva/kvartiry/2-k_kvartira_45_m_59_et._947620324,,8,35.0,2020-08-05,22:59:38.249508,0,2,45,5,9,,0,0,12.833674364295671,2020-08-05,0.7777777777777778
/moskva/kvartiry/2-k_kvartira_55_m_711_et._1944150580,0,4,95.0,2020-08-05,22:59:38.249508,0,2,55,7,11,4,0,0,3.9429748736368015,2020-08-05,1.7272727272727273
/moskva/kvartiry/2-k_kvartira_46_m_45_et._1960393783,,12,43.0,2020-08-05,22:59:38.249508,0,2,46,4,5,7,0,0,6.225509592284085,2020-08-05,0.9347826086956522
/moskva/kvartiry/4-k_kvartira_120_m_22_et._1912812343,0,5,250.0,2020-08-05,22:59:38.249508,0,4,120,2,2,4,0,0,1.2342595235549099,2020-08-05,2.0833333333333335
/moskva/kvartiry/2-k_kvartira_45_m_25_et._1000122004,,8,34.0,2020-08-05,22:59:38.249508,0,2,45,2,5,6,0,0,11.857816451516747,2020-08-05,0.7555555555555555
/moskva/kvartiry/1-k_kvartira_26_m_25_et._1953476897,,12,26.0,2020-08-05,22:59:38.249508,0,1,26,2,5,2,1,0,9.752617279075578,2020-08-05,1.0
/moskva/kvartiry/1-k_kvartira_38.9_m_214_et._1840614699,,5,35.0,2020-08-05,22:59:38.249508,0,1,39,2,14,4,0,0,21.08980239840081,2020-08-05,0.8974358974358975
/moskva/kvartiry/1-k_kvartira_36_m_27_et._1960748538,50,4,65.0,2020-08-05,22:59:38.249508,0,1,36,2,7,,0,0,3.301229624520555,2020-08-05,1.8055555555555556
/moskva/kvartiry/1-k_kvartira_30_m_28_et._1916069026,,11,35.0,2020-08-05,,0,1,30,2,8,6,0,0,8.710491973192113,2020-08-06,1.1666666666666667
/moskva/kvartiry/1-k_kvartira_40_m_1717_et._1921013977,,3,47.9,2020-08-05,,0,1,40,17,17,7,0,0,6.990554482151013,2020-08-06,1.1975
/moskva/kvartiry/2-k_kvartira_56_m_1618_et._1960908832,,10,45.0,2020-08-05,,0,2,56,16,18,2,0,0,15.19765150338257,2020-08-06,0.8035714285714286
/moskva/kvartiry/2-k_kvartira_60_m_412_et._1970176189,50,6,42.0,2020-08-05,,0,2,60,4,12,,0,0,18.55746949466688,2020-08-06,0.7
/moskva/kvartiry/1-k_kvartira_40_m_49_et._1960834601,,22,23.0,2020-08-05,,0,1,40,4,9,2,0,0,16.677312176056162,2020-08-06,0.575
/moskva/kvartiry/1-k_kvartira_37_m_48_et._1960209266,,2,35.0,2020-08-05,,0,1,37,4,8,2,0,0,7.518119314201787,2020-08-06,0.9459459459459459
/moskva/kvartiry/2-k_kvartira_34_m_816_et._1968667873,,10,70.0,2020-08-05,,0,2,34,8,16,5,0,0,12.647554108980627,2020-08-06,2.0588235294117645
/moskva/kvartiry/1-k_kvartira_33_m_25_et._115864103,50,2,30.0,2020-08-05,,0,1,33,2,5,,0,0,37.45778425190925,2020-08-06,0.9090909090909091
/moskva/kvartiry/2-k_kvartira_44_m_15_et._1971266760,40,16,30.0,2020-08-05,,0,2,44,1,5,,0,0,10.738613232563797,2020-08-06,0.6818181818181818
/moskva/kvartiry/2-k_kvartira_65_m_47_et._1874215480,50,3,50.0,2020-08-05,,0,2,65,4,7,9,0,0,4.209940184044391,2020-08-06,0.7692307692307693
/moskva/kvartiry/1-k_kvartira_31.4_m_617_et._1965669075,,18,23.0,2020-08-05,,0,1,31,6,17,9,0,0,20.28006401482817,2020-08-06,0.7419354838709677
/moskva/kvartiry/1-k_kvartira_34_m_59_et._1896749580,,4,40.0,2020-08-05,,0,1,34,5,9,5,0,0,10.738613232563797,2020-08-06,1.1764705882352942
/moskva/kvartiry/2-k_kvartira_60_m_1717_et._1950496055,40,3,46.0,2020-08-05,,0,2,60,17,17,4,0,0,6.990554482151013,2020-08-06,0.7666666666666667
/moskva/kvartiry/1-k_kvartira_40_m_1220_et._1972543165,,6,30.0,2020-08-05,,0,1,40,12,20,8,0,0,17.396838684991508,2020-08-06,0.75
/moskva/kvartiry/1-k_kvartira_32_m_15_et._1967333838,50,21,22.0,2020-08-05,,0,1,32,1,5,3,0,0,15.037649645206713,2020-08-06,0.6875
/moskva/kvartiry/1-k_kvartira_38_m_35_et._1968913028,50,5,47.5,2020-08-05,,0,1,38,3,5,,0,0,4.271853909460736,2020-08-06,1.25
/moskva/kvartiry/2-k_kvartira_55_m_49_et._1961088830,80,9,30.0,2020-08-05,,0,2,55,4,9,5,0,0,11.267289786799822,2020-08-06,0.5454545454545454
/moskva/kvartiry/2-k_kvartira_52_m_212_et._1926710578,,21,35.0,2020-08-05,,0,2,52,2,12,2,0,0,14.293167708857114,2020-08-06,0.6730769230769231
/moskva/kvartiry/2-k_kvartira_47_m_29_et._1637668486,,2,55.0,2020-08-05,,0,2,47,2,9,,0,1,2.8209813573920344,2020-08-06,1.1702127659574468
/moskva/kvartiry/1-k_kvartira_45_m_55_et._1193223173,,11,27.0,2020-08-06,00:00:13.125403,0,1,45,5,5,4,1,0,8.167439322613241,2020-08-06,0.6
/moskva/kvartiry/1-k_kvartira_35_m_716_et._906124093,,11,35.0,2020-08-05,,0,1,35,7,16,2,0,0,12.833674364295671,2020-08-06,1.0
/moskva/kvartiry/2-k_kvartira_46.2_m_914_et._1972853519,50,11,33.0,2020-08-05,,0,2,46,9,14,6,0,0,12.833674364295671,2020-08-06,0.717391304347826
/moskva/kvartiry/2-k_kvartira_54_m_416_et._1945602966,,19,55.0,2020-08-05,,0,2,54,4,16,7,0,0,11.192041397390943,2020-08-06,1.0185185185185186
/moskva/kvartiry/2-k_kvartira_48_m_212_et._1861757604,,6,40.0,2020-08-05,,0,2,48,2,12,,0,0,12.86651739103494,2020-08-06,0.8333333333333334
/moskva/kvartiry/2-k_kvartira_62_m_1225_et._244826907,,16,38.0,2020-08-05,,0,2,62,12,25,4,0,0,22.579784132396757,2020-08-06,0.6129032258064516
/moskva/kvartiry/2-k_kvartira_42_m_55_et._1971259762,,8,55.0,2020-08-05,,0,2,42,5,5,4,0,0,3.1260312587717536,2020-08-06,1.3095238095238095
/moskva/kvartiry/1-k_kvartira_33_m_49_et._1481319939,,7,38.0,2020-08-05,,0,1,33,4,9,5,0,0,6.990554482151013,2020-08-06,1.1515151515151516
/moskva/kvartiry/2-k_kvartira_57_m_1624_et._1976210412,30,5,70.0,2020-08-05,,0,2,57,16,24,8,0,0,2.350441672322792,2020-08-06,1.2280701754385965
/moskva/kvartiry/studiya_45_m_310_et._1899692940,0,1,77.9,2020-08-05,,1,1,45,3,10,4,0,0,1.355537818000184,2020-08-06,1.7311111111111113
/moskva/kvartiry/2-k_kvartira_30.9_m_29_et._1915785457,,7,35.0,2020-08-05,,0,2,31,2,9,3,0,0,12.86651739103494,2020-08-06,1.1290322580645162
/moskva/kvartiry/1-k_kvartira_54_m_425_et._1912503623,,6,47.0,2020-08-05,,0,1,54,4,25,,0,0,17.18525020532792,2020-08-06,0.8703703703703703
/moskva/kvartiry/1-k_kvartira_25_m_322_et._1874333737,50,10,21.0,2020-08-05,,0,1,25,3,22,7,0,0,20.28006401482817,2020-08-06,0.84
/moskva/kvartiry/1-k_kvartira_33_m_55_et._1447648727,50,2,29.0,2020-08-05,,0,1,33,5,5,6,0,0,12.647554108980627,2020-08-06,0.8787878787878788
/moskva/kvartiry/2-k_kvartira_52_m_59_et._1965943516,40,5,36.0,2020-07-30,,0,2,52,5,9,11,0,0,25.095109224601092,2020-08-06,0.6923076923076923
/moskva/kvartiry/2-k_kvartira_65_m_36_et._1955778537,70,4,50.0,2020-07-30,,0,2,65,3,6,12,0,0,4.655436104927691,2020-08-06,0.7692307692307693
/moskva/kvartiry/2-k_kvartira_53_m_1114_et._1474315595,50,6,36.0,2020-07-30,,0,2,53,11,14,8,0,0,16.5081390984448,2020-08-06,0.6792452830188679
/moskva/kvartiry/3-k_kvartira_132_m_623_et._1933508580,0,14,110.0,2020-07-30,,0,3,132,6,23,8,0,0,42.08652548896108,2020-08-06,0.8333333333333334
/moskva/kvartiry/2-k_kvartira_60_m_58_et._1958084026,0,5,70.0,2020-07-30,,0,2,60,5,8,11,0,0,2.04826394173432,2020-08-06,1.1666666666666667
/moskva/kvartiry/3-k_kvartira_78_m_35_et._601576849,,2,59.9,2020-07-30,,0,3,78,3,5,8,0,0,8.588168507674624,2020-08-06,0.7679487179487179
/moskva/kvartiry/3-k_kvartira_105_m_1722_et._1905729687,0,11,90.0,2020-07-30,,0,3,105,17,22,8,0,0,6.8322428413998,2020-08-06,0.8571428571428571
/moskva/kvartiry/1-k_kvartira_38_m_817_et._1778424305,70,12,38.0,2020-07-30,,0,1,38,8,17,8,0,0,13.104947130339838,2020-08-06,1.0
/moskva/kvartiry/2-k_kvartira_43_m_29_et._1958542080,50,10,42.0,2020-07-30,,0,2,43,2,9,8,0,0,13.35746983723144,2020-08-06,0.9767441860465116
/moskva/kvartiry/2-k_kvartira_98_m_1224_et._1963943985,,2,300.0,2020-08-06,06:46:06.234327,0,2,98,12,24,6,0,0,5.360876439382452,2020-08-06,3.061224489795918
/moskva/kvartiry/3-k_kvartira_76.8_m_45_et._1953768405,50,5,85.0,2020-08-06,17:46:43.663976,0,3,77,4,5,2,0,0,3.9429748736368015,2020-08-06,1.103896103896104
/moskva/kvartiry/2-k_kvartira_56_m_616_et._1950730507,50,22,42.0,2020-07-30,,0,2,56,6,16,8,0,0,42.08652548896108,2020-08-06,0.75
/moskva/kvartiry/studiya_35_m_812_et._1950707925,,5,50.0,2020-07-30,,1,1,35,8,12,11,0,0,4.271853909460736,2020-08-06,1.4285714285714286
/moskva/kvartiry/1-k_kvartira_40_m_1114_et._1953738273,80,7,28.0,2020-08-02,,0,1,40,11,14,5,0,0,18.95519830381052,2020-08-06,0.7
/moskva/kvartiry/1-k_kvartira_35_m_25_et._1961563589,40,5,40.0,2020-07-31,,0,1,35,2,5,7,0,0,4.234874416287521,2020-08-06,1.1428571428571428
/moskva/kvartiry/3-k_kvartira_67_m_2325_et._1966180627,,9,70.0,2020-08-06,20:48:54.617111,0,3,67,23,25,,0,0,19.189259057076622,2020-08-06,1.044776119402985
/moskva/kvartiry/1-k_kvartira_30_m_39_et._1490166270,,2,39.0,2020-08-01,,0,1,30,3,9,,1,0,7.377513511565585,2020-08-06,1.3
/moskva/kvartiry/1-k_kvartira_38_m_716_et._1965833441,50,9,33.0,2020-07-30,,0,1,38,7,16,9,0,0,13.58360839238828,2020-08-06,0.868421052631579
/moskva/kvartiry/3-k_kvartira_68_m_88_et._1274890527,,10,45.0,2020-07-30,,0,3,68,8,8,8,0,0,12.833674364295671,2020-08-06,0.6617647058823529
/moskva/kvartiry/4-k_kvartira_98_m_316_et._1961919720,30,12,85.0,2020-07-30,,0,4,98,3,16,10,0,0,11.337152423327126,2020-08-06,0.8673469387755102
/moskva/kvartiry/1-k_kvartira_40_m_317_et._1682922785,27,7,27.0,2020-08-06,14:50:34.080774,0,1,40,3,17,2,0,0,14.293167708857114,2020-08-06,0.675
/moskva/kvartiry/2-k_kvartira_65_m_68_et._1956673310,40,7,60.0,2020-07-30,,0,2,65,6,8,8,0,0,7.240311699791832,2020-08-06,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_50_m_55_et._1948310520,50,9,47.0,2020-07-30,,0,3,50,5,5,14,0,0,7.37912726359075,2020-08-06,0.94
/moskva/kvartiry/2-k_kvartira_50_m_424_et._1346004622,,13,50.0,2020-07-30,,0,2,50,4,24,12,0,0,14.058448527939985,2020-08-06,1.0
/moskva/kvartiry/2-k_kvartira_63_m_19_et._1955992231,,15,40.0,2020-07-30,,0,2,63,1,9,12,0,0,12.844090430537948,2020-08-06,0.6349206349206349
/moskva/kvartiry/3-k_kvartira_45_m_55_et._1402014410,,5,45.0,2020-07-30,,0,3,45,5,5,10,0,0,6.225509592284085,2020-08-06,1.0
/moskva/kvartiry/1-k_kvartira_35_m_312_et._1787572582,60,6,38.0,2020-07-30,,0,1,35,3,12,12,0,0,15.136161437397824,2020-08-06,1.0857142857142856
/moskva/kvartiry/3-k_kvartira_68_m_59_et._1771006484,,5,40.0,2020-07-30,,0,3,68,5,9,11,0,0,16.677312176056162,2020-08-06,0.5882352941176471
/moskva/kvartiry/1-k_kvartira_20_m_616_et._1968486018,,2,40.0,2020-08-06,00:52:05.468693,0,1,20,6,16,5,1,0,10.291944721850491,2020-08-06,2.0
/moskva/kvartiry/3-k_kvartira_65_m_525_et._1976708632,,6,80.0,2020-08-06,18:52:05.468693,0,3,65,5,25,,0,0,6.285444479882572,2020-08-06,1.2307692307692308
/moskva/kvartiry/1-k_kvartira_39_m_612_et._1935486413,,25,30.0,2020-08-01,,0,1,39,6,12,8,0,0,12.844090430537948,2020-08-06,0.7692307692307693
/moskva/kvartiry/2-k_kvartira_51_m_1012_et._1975362781,,7,65.0,2020-08-06,00:52:46.391696,0,2,51,10,12,5,0,0,5.393321360196851,2020-08-06,1.2745098039215685
/moskva/kvartiry/2-k_kvartira_56_m_1417_et._1784598967,,10,50.0,2020-08-06,10:53:41.550582,0,2,56,14,17,,0,0,14.293167708857114,2020-08-06,0.8928571428571429
/moskva/kvartiry/1-k_kvartira_29_m_39_et._1148811980,,15,27.0,2020-08-01,,0,1,29,3,9,9,0,0,14.293167708857114,2020-08-06,0.9310344827586207
/moskva/kvartiry/studiya_28_m_2529_et._1780122381,,4,85.0,2020-08-06,13:54:09.047771,1,1,28,25,29,,0,0,12.33177916408014,2020-08-06,3.0357142857142856
/moskva/kvartiry/1-k_kvartira_39_m_1419_et._1964058223,50,12,28.0,2020-07-30,,0,1,39,14,19,14,0,0,20.28006401482817,2020-08-06,0.717948717948718
/moskva/kvartiry/2-k_kvartira_54_m_410_et._1823650467,90,3,52.0,2020-07-30,,0,2,54,4,10,11,0,0,4.083909171733213,2020-08-06,0.9629629629629629
/moskva/kvartiry/3-k_kvartira_63_m_1014_et._1932950595,60,17,42.0,2020-07-30,,0,3,63,10,14,13,0,0,12.37597295337994,2020-08-06,0.6666666666666666
/moskva/kvartiry/1-k_kvartira_36.7_m_317_et._1971861322,,5,30.0,2020-08-06,12:56:46.672162,0,1,37,3,17,4,0,0,6.990554482151013,2020-08-06,0.8108108108108109
/moskva/kvartiry/2-k_kvartira_75_m_217_et._1964704614,,13,65.0,2020-08-06,17:58:23.882089,0,2,75,2,17,,1,0,9.817814863464967,2020-08-06,0.8666666666666667
/moskva/kvartiry/3-k_kvartira_64_m_612_et._1959048493,50,9,41.0,2020-08-06,21:16:07.698575,0,3,64,6,12,5,0,0,16.05311753942439,2020-08-06,0.640625
/moskva/kvartiry/2-k_kvartira_50_m_45_et._1854201424,,13,45.0,2020-08-06,10:59:07.698575,0,2,50,4,5,1,0,0,12.647554108980627,2020-08-06,0.9
/moskva/kvartiry/2-k_kvartira_51_m_616_et._1802099908,,14,43.0,2020-08-06,19:00:41.668657,0,2,51,6,16,6,1,0,11.149641237333775,2020-08-06,0.8431372549019608
/moskva/kvartiry/2-k_kvartira_58_m_47_et._1950650742,,7,80.0,2020-07-30,,0,2,58,4,7,9,0,1,2.7028393856310107,2020-08-06,1.3793103448275863
/moskva/kvartiry/1-k_kvartira_39_m_917_et._1975386717,0,4,33.0,2020-08-06,20:02:21.729404,0,1,39,9,17,8,0,0,37.45778425190925,2020-08-06,0.8461538461538461
/moskva/kvartiry/2-k_kvartira_44.4_m_15_et._1900928716,,17,40.0,2020-07-30,,0,2,44,1,5,10,1,0,10.131813490251698,2020-08-06,0.9090909090909091
/moskva/kvartiry/1-k_kvartira_38_m_1020_et._1976265951,,8,28.0,2020-07-30,,0,1,38,10,20,8,0,0,16.18460293813983,2020-08-06,0.7368421052631579
/moskva/kvartiry/2-k_kvartira_58.7_m_59_et._1980777754,50,12,45.0,2020-08-04,,0,2,59,5,9,,0,0,9.247207577700687,2020-08-06,0.7627118644067796
/moskva/kvartiry/2-k_kvartira_53_m_812_et._1931555704,,3,65.0,2020-08-06,18:04:45.400614,0,2,53,8,12,4,0,0,8.472844364103706,2020-08-06,1.2264150943396226
/moskva/kvartiry/1-k_kvartira_40_m_1012_et._563155240,,8,35.0,2020-08-03,,0,1,40,10,12,5,0,0,16.18460293813983,2020-08-06,0.875
/moskva/kvartiry/2-k_kvartira_56_m_1517_et._1951695156,,22,35.0,2020-08-03,,0,2,56,15,17,5,0,0,20.28006401482817,2020-08-06,0.625
/moskva/kvartiry/1-k_kvartira_33_m_45_et._1958561813,,14,25.0,2020-08-01,,0,1,33,4,5,7,0,0,9.207817966979363,2020-08-06,0.7575757575757576
/moskva/kvartiry/2-k_kvartira_45_m_15_et._1960728876,50,5,35.0,2020-08-03,,0,2,45,1,5,5,0,0,12.833674364295671,2020-08-06,0.7777777777777778
/moskva/kvartiry/1-k_kvartira_24_m_514_et._1978066277,,8,45.0,2020-08-06,10:11:00.554465,0,1,24,5,14,,1,0,6.696123446897969,2020-08-06,1.875
/moskva/kvartiry/2-k_kvartira_60_m_49_et._1837820617,0,4,73.0,2020-08-05,,0,2,60,4,9,2,0,0,3.585903480779788,2020-08-06,1.2166666666666666
/moskva/kvartiry/2-k_kvartira_60_m_1717_et._1975724237,,10,50.0,2020-08-02,,0,2,60,17,17,6,0,0,12.075557576493836,2020-08-06,0.8333333333333334
/moskva/kvartiry/2-k_kvartira_48_m_310_et._1971338971,50,9,49.0,2020-08-05,,0,2,48,3,10,4,0,0,11.623910675456328,2020-08-06,1.0208333333333333
/moskva/kvartiry/1-k_kvartira_25_m_69_et._1033701254,,21,30.0,2020-07-31,,0,1,25,6,9,8,0,0,12.785580057042635,2020-08-06,1.2
/moskva/kvartiry/1-k_kvartira_38_m_812_et._1974050771,,11,35.0,2020-08-04,,0,1,38,8,12,3,0,0,11.857816451516747,2020-08-06,0.9210526315789473
/moskva/kvartiry/1-k_kvartira_29_m_112_et._1983906350,80,8,38.0,2020-08-05,,0,1,29,1,12,3,0,0,16.81172600601682,2020-08-06,1.3103448275862069
/moskva/kvartiry/1-k_kvartira_31_m_45_et._1964768033,50,10,35.0,2020-08-05,,0,1,31,4,5,5,1,0,8.167439322613241,2020-08-06,1.1290322580645162
/moskva/kvartiry/3-k_kvartira_110_m_1018_et._1184701584,60,5,110.0,2020-08-05,,0,3,110,10,18,8,0,0,8.588168507674624,2020-08-06,1.0
/moskva/kvartiry/1-k_kvartira_40_m_1017_et._1980565069,,2,27.0,2020-08-01,,0,1,40,10,17,7,0,0,12.86651739103494,2020-08-06,0.675
/moskva/kvartiry/1-k_kvartira_47_m_1625_et._1566044582,,10,59.0,2020-08-06,01:20:19.814594,0,1,47,16,25,4,0,0,11.192041397390943,2020-08-06,1.2553191489361701
/moskva/kvartiry/1-k_kvartira_35_m_116_et._1983181122,100,2,45.0,2020-08-05,,0,1,35,1,16,3,0,0,13.104947130339838,2020-08-06,1.2857142857142858
/moskva/kvartiry/1-k_kvartira_35_m_55_et._1983695461,100,7,38.0,2020-08-05,,0,1,35,5,5,4,0,0,13.104947130339838,2020-08-06,1.0857142857142856
/moskva/kvartiry/2-k_kvartira_63_m_714_et._1593674840,50,16,45.0,2020-08-05,,0,2,63,7,14,4,0,0,13.58360839238828,2020-08-06,0.7142857142857143
/moskva/kvartiry/1-k_kvartira_30_m_512_et._1983562488,100,6,40.0,2020-08-05,,0,1,30,5,12,4,1,0,10.131813490251698,2020-08-06,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_36_m_218_et._1983173138,100,5,40.0,2020-08-05,,0,1,36,2,18,3,0,0,16.677312176056162,2020-08-06,1.1111111111111112
/moskva/kvartiry/2-k_kvartira_48_m_38_et._1981020424,50,15,55.0,2020-08-05,,0,2,48,3,8,4,0,0,8.710491973192113,2020-08-06,1.1458333333333333
/moskva/kvartiry/1-k_kvartira_30_m_116_et._1983303496,80,10,55.0,2020-08-05,,0,1,30,1,16,4,0,0,5.2948330550598985,2020-08-06,1.8333333333333333
/moskva/kvartiry/1-k_kvartira_45_m_716_et._1968607159,15,6,45.0,2020-08-05,,0,1,45,7,16,5,0,0,9.880492727191683,2020-08-06,1.0
/moskva/kvartiry/1-k_kvartira_32_m_29_et._1982999845,100,10,45.0,2020-08-05,,0,1,32,2,9,5,0,0,7.518119314201787,2020-08-06,1.40625
/moskva/kvartiry/2-k_kvartira_45_m_49_et._1983002447,100,9,50.0,2020-08-05,,0,2,45,4,9,4,0,0,12.089482000516536,2020-08-06,1.1111111111111112
/moskva/kvartiry/1-k_kvartira_42_m_29_et._1983423408,100,5,45.0,2020-08-05,,0,1,42,2,9,3,0,0,10.477097307352325,2020-08-06,1.0714285714285714
/moskva/kvartiry/1-k_kvartira_33_m_15_et._1969825088,50,8,30.0,2020-08-05,,0,1,33,1,5,5,0,0,12.833674364295671,2020-08-06,0.9090909090909091
/moskva/kvartiry/1-k_kvartira_32_m_19_et._1887163562,100,5,50.0,2020-08-05,,0,1,32,1,9,4,0,0,9.729694893901524,2020-08-06,1.5625
/moskva/kvartiry/1-k_kvartira_30_m_28_et._1983031308,100,9,35.0,2020-08-05,,0,1,30,2,8,5,0,0,12.833674364295671,2020-08-06,1.1666666666666667
/moskva/kvartiry/3-k_kvartira_65.9_m_39_et._1774851973,,16,65.0,2020-08-05,,0,3,66,3,9,4,0,0,12.075557576493836,2020-08-06,0.9848484848484849
/moskva/kvartiry/3-k_kvartira_50_m_89_et._1605082157,,4,60.0,2020-08-05,,0,3,50,8,9,,0,0,11.857816451516747,2020-08-06,1.2
/moskva/kvartiry/2-k_kvartira_50_m_812_et._1981610028,50,7,47.0,2020-08-05,,0,2,50,8,12,9,0,0,10.783910412519429,2020-08-06,0.94
/moskva/kvartiry/3-k_kvartira_58_m_79_et._1959269986,,7,58.0,2020-08-05,,0,3,58,7,9,4,0,0,16.18460293813983,2020-08-06,1.0
/moskva/kvartiry/1-k_kvartira_40_m_2022_et._1963421206,50,10,27.0,2020-08-05,,0,1,40,20,22,5,0,0,14.293167708857114,2020-08-06,0.675
/moskva/kvartiry/3-k_kvartira_66.7_m_1214_et._1957981466,50,4,72.2,2020-08-05,,0,3,67,12,14,5,0,0,16.591847168959653,2020-08-06,1.0776119402985076
/moskva/kvartiry/2-k_kvartira_56_m_1417_et._1975205820,,9,40.0,2020-08-05,,0,2,56,14,17,6,0,0,17.644338136510328,2020-08-06,0.7142857142857143
/moskva/kvartiry/3-k_kvartira_145_m_1338_et._1954425994,,11,275.0,2020-08-05,,0,3,145,13,38,5,0,0,8.197599186388118,2020-08-06,1.896551724137931
/moskva/kvartiry/1-k_kvartira_33_m_624_et._1892640934,,9,47.0,2020-08-05,,0,1,33,6,24,5,0,0,17.18525020532792,2020-08-06,1.4242424242424243
/moskva/kvartiry/2-k_kvartira_52_m_1616_et._1959858703,50,8,35.0,2020-08-04,,0,2,52,16,16,,0,0,16.05311753942439,2020-08-06,0.6730769230769231
/moskva/kvartiry/3-k_kvartira_70_m_1733_et._1954293095,30,16,75.0,2020-08-05,,0,3,70,17,33,5,0,0,14.517695813647885,2020-08-06,1.0714285714285714
/moskva/kvartiry/1-k_kvartira_40_m_1117_et._1902896309,,7,47.0,2020-08-05,,0,1,40,11,17,,0,0,7.694158519358147,2020-08-06,1.175
/moskva/kvartiry/1-k_kvartira_36_m_59_et._1942277063,100,8,34.0,2020-08-05,,0,1,36,5,9,,0,0,7.240311699791832,2020-08-06,0.9444444444444444
